CLINIQUE SARRUS TEINTURIERS;49 ALLEE CHARLES DE FITTE;31076;TOULOUSE CEDEX 03
CLINIQUE PASTEUR;45 AVENUE DE LOMBEZ;31076;TOULOUSE CEDEX 3
CLINIQUE PASTEUR;45 AVENUE DE LOMBEZ;31076;TOULOUSE CEDEX 3
CLINIQUE PASTEUR;45 AVENUE DE LOMBEZ;31076;TOULOUSE CEDEX 3
CLINIQUE PASTEUR;45 AVENUE DE LOMBEZ;31076;TOULOUSE CEDEX 3
CLINIQUE PASTEUR;45 AVENUE DE LOMBEZ;31076;TOULOUSE CEDEX 3
CLINIQUE DE L UNION;BOULEVARD DE RATALENS;31243;L UNION CEDEX
CLINIQUE DE L UNION;BOULEVARD DE RATALENS;31243;L UNION CEDEX
CLINIQUE DE L UNION;BOULEVARD DE RATALENS;31243;L UNION CEDEX
CLINIQUE DE L UNION;BOULEVARD DE RATALENS;31243;L UNION CEDEX
CLINIQUE DE L UNION;BOULEVARD DE RATALENS;31243;L UNION CEDEX
POLYCLINIQUE DU PARC;105 RUE ACHILLE VIADIEU;31078;TOULOUSE CEDEX 4
POLYCLINIQUE DU PARC;105 RUE ACHILLE VIADIEU;31078;TOULOUSE CEDEX 4
POLYCLINIQUE DU PARC;105 RUE ACHILLE VIADIEU;31078;TOULOUSE CEDEX 4
POLYCLINIQUE DE KERAUDREN;RUE ERNESTINE DE TREMAUDAN;29220;BREST CEDEX 2
POLYCLINIQUE DE KERAUDREN;RUE ERNESTINE DE TREMAUDAN;29220;BREST CEDEX 2
POLYCLINIQUE DE KERAUDREN;RUE ERNESTINE DE TREMAUDAN;29220;BREST CEDEX 2
POLYCLINIQUE QUIMPER SUD;21 RUE GUSTAVE FLAUBERT;29000;QUIMPER
CHRU JEAN MINJOZ;3 BOULEVARD ALEXANDRE FLEMING;25030;BESANCON
CHRU JEAN MINJOZ;3 BOULEVARD ALEXANDRE FLEMING;25030;BESANCON
CHRU JEAN MINJOZ;3 BOULEVARD ALEXANDRE FLEMING;25030;BESANCON
CHRU JEAN MINJOZ;3 BOULEVARD ALEXANDRE FLEMING;25030;BESANCON
CHRU JEAN MINJOZ;3 BOULEVARD ALEXANDRE FLEMING;25030;BESANCON
CHRU JEAN MINJOZ;3 BOULEVARD ALEXANDRE FLEMING;25030;BESANCON
CENTRE HOSPITALIER INTERCOMMUNAL HC SITE RIVES DU DOUBS PONTARLIER;2 FAUBOURG SAINT ETIENNE;25304;PONTARLIER CEDEX
CENTRE HOSPITALIER INTERCOMMUNAL HC SITE RIVES DU DOUBS PONTARLIER;2 FAUBOURG SAINT ETIENNE;25304;PONTARLIER CEDEX
CENTRE HOSPITALIER INTERCOMMUNAL HC SITE RIVES DU DOUBS PONTARLIER;2 FAUBOURG SAINT ETIENNE;25304;PONTARLIER CEDEX
CENTRE HOSPITALIER INTERCOMMUNAL HC SITE RIVES DU DOUBS PONTARLIER;2 FAUBOURG SAINT ETIENNE;25304;PONTARLIER CEDEX
CENTRE HOSPITALIER INTERCOMMUNAL HC SITE RIVES DU DOUBS PONTARLIER;2 FAUBOURG SAINT ETIENNE;25304;PONTARLIER CEDEX
CLINIQUE AMBROISE PARE;387 ROUTE DE SAINT SIMON;31082;TOULOUSE CEDEX 1
CLINIQUE AMBROISE PARE;387 ROUTE DE SAINT SIMON;31082;TOULOUSE CEDEX 1
CLINIQUE D OCCITANIE;20 AVENUE BERNARD IV;31607;MURET CEDEX
CLINIQUE D OCCITANIE;20 AVENUE BERNARD IV;31607;MURET CEDEX
CLINIQUE D OCCITANIE;20 AVENUE BERNARD IV;31607;MURET CEDEX
CLINIQUE D OCCITANIE;20 AVENUE BERNARD IV;31607;MURET CEDEX
CLINIQUE D OCCITANIE;20 AVENUE BERNARD IV;31607;MURET CEDEX
CENTRE HOSPITALIER NOTRE DAME LA MISERICORDE;27 AVENUE NAPOLEON III;20184;AJACCIO CEDEX
CENTRE HOSPITALIER NOTRE DAME LA MISERICORDE;27 AVENUE NAPOLEON III;20184;AJACCIO CEDEX
CENTRE HOSPITALIER NOTRE DAME LA MISERICORDE;27 AVENUE NAPOLEON III;20184;AJACCIO CEDEX
CENTRE HOSPITALIER NOTRE DAME LA MISERICORDE;27 AVENUE NAPOLEON III;20184;AJACCIO CEDEX
CLINISUD;12 AVENUE NAPOLEON III;20000;AJACCIO
CLINISUD;12 AVENUE NAPOLEON III;20000;AJACCIO
CLINIQUE DU SUD DE LA CORSE;RUE DU DOCTEUR JOURDAN;20538;PORTO VECCHIO CEDEX
CLINIQUE DU SUD DE LA CORSE;RUE DU DOCTEUR JOURDAN;20538;PORTO VECCHIO CEDEX
CAPIO CLINIQUE SAINT VINCENT BESANCON;40 CHEMIN DES TILLEROYES;25004;BESANCON CEDEX
CAPIO CLINIQUE SAINT VINCENT BESANCON;40 CHEMIN DES TILLEROYES;25004;BESANCON CEDEX
HOPITAUX DROME NORD SITE DE ROMANS;ROUTE DE TAIN;26102;ROMANS SUR ISERE CEDEX
HOPITAUX DROME NORD SITE DE ROMANS;ROUTE DE TAIN;26102;ROMANS SUR ISERE CEDEX
HOPITAUX DROME NORD SITE DE ROMANS;ROUTE DE TAIN;26102;ROMANS SUR ISERE CEDEX
HOPITAUX DROME NORD SITE DE ROMANS;ROUTE DE TAIN;26102;ROMANS SUR ISERE CEDEX
HOPITAUX DROME NORD SITE DE ROMANS;ROUTE DE TAIN;26102;ROMANS SUR ISERE CEDEX
HOPITAUX DROME NORD SITE DE ROMANS;ROUTE DE TAIN;26102;ROMANS SUR ISERE CEDEX
CENTRE HOSPITALIER BERNAY;5 RUE ANNE DE TICHEVILLE;27303;BERNAY CEDEX
CENTRE HOSPITALIER BERNAY;5 RUE ANNE DE TICHEVILLE;27303;BERNAY CEDEX
CENTRE HOSPITALIER BERNAY;5 RUE ANNE DE TICHEVILLE;27303;BERNAY CEDEX
CENTRE HOSPITALIER GISORS;ROUTE DE ROUEN;27140;GISORS
CENTRE HOSPITALIER GISORS;ROUTE DE ROUEN;27140;GISORS
CENTRE HOSPITALIER GISORS;ROUTE DE ROUEN;27140;GISORS
CENTRE HOSPITALIER GISORS;ROUTE DE ROUEN;27140;GISORS
CENTRE HOSPITALIER DE BASTIA;LD PAESE NUEVO;20200;BASTIA
CENTRE HOSPITALIER DE BASTIA;LD PAESE NUEVO;20200;BASTIA
CENTRE HOSPITALIER DE BASTIA;LD PAESE NUEVO;20200;BASTIA
CENTRE HOSPITALIER DE BASTIA;LD PAESE NUEVO;20200;BASTIA
CENTRE HOSPITALIER DE BASTIA;LD PAESE NUEVO;20200;BASTIA
POLYCLINIQUE LA RESIDENCE MAYMARD;RUE MARCEL PAUL;20200;BASTIA
POLYCLINIQUE LA RESIDENCE MAYMARD;RUE MARCEL PAUL;20200;BASTIA
POLYCLINIQUE DE FURIANI;ROUTE NATIONALE 193;20600;BASTIA
CLINIQUE CHIRURGICAL PASTEUR EVREUX;58 BOULEVARD PASTEUR;27000;EVREUX
CENTRE HOSPITALIER CORTE;AVENUE DU 9 SEPTEMBRE;20250;CORTE
HOPITAL PRIVE LES FRANCISCAINES;3 RUE JEAN BOUIN;30032;NIMES CEDEX 1
HOPITAL PRIVE LES FRANCISCAINES;3 RUE JEAN BOUIN;30032;NIMES CEDEX 1
HOPITAL PRIVE LES FRANCISCAINES;3 RUE JEAN BOUIN;30032;NIMES CEDEX 1
CLINIQUE BERGOUIGNAN;1 RUE DU DR LOUIS BERGOUIGNAN;27000;EVREUX
CLINIQUE BERGOUIGNAN;1 RUE DU DR LOUIS BERGOUIGNAN;27000;EVREUX
CENTRE DE ROUGEMONT S S R;41 RUE FREDERIC AUGUST BARTHOLDI;72000;LE MANS
CENTRE DE ROUGEMONT S S R;41 RUE FREDERIC AUGUST BARTHOLDI;72000;LE MANS
POLYCLINIQUE KENNEDY;AVENUE KENNEDY;30900;NIMES
POLYCLINIQUE KENNEDY;AVENUE KENNEDY;30900;NIMES
CENTRE HOSPITALIER EVREUX CENTRE HOSPITALIER INTERCOMMUNAL EURE SEINE;RUE LEON SCHWARTZENBERG;27015;EVREUX CEDEX
CENTRE HOSPITALIER EVREUX CENTRE HOSPITALIER INTERCOMMUNAL EURE SEINE;RUE LEON SCHWARTZENBERG;27015;EVREUX CEDEX
CENTRE HOSPITALIER EVREUX CENTRE HOSPITALIER INTERCOMMUNAL EURE SEINE;RUE LEON SCHWARTZENBERG;27015;EVREUX CEDEX
CENTRE HOSPITALIER EVREUX CENTRE HOSPITALIER INTERCOMMUNAL EURE SEINE;RUE LEON SCHWARTZENBERG;27015;EVREUX CEDEX
CENTRE HOSPITALIER EVREUX CENTRE HOSPITALIER INTERCOMMUNAL EURE SEINE;RUE LEON SCHWARTZENBERG;27015;EVREUX CEDEX
CENTRE HOSPITALIER VERNON CENTRE HOSPITALIER INTERCOMMUNAL EURE SEINE;5 RUE DR BURNET;27200;VERNON
CENTRE HOSPITALIER VERNON CENTRE HOSPITALIER INTERCOMMUNAL EURE SEINE;5 RUE DR BURNET;27200;VERNON
CENTRE HOSPITALIER VERNON CENTRE HOSPITALIER INTERCOMMUNAL EURE SEINE;5 RUE DR BURNET;27200;VERNON
CENTRE HOSPITALIER VERNON CENTRE HOSPITALIER INTERCOMMUNAL EURE SEINE;5 RUE DR BURNET;27200;VERNON
CENTRE HOSPITALIER VERNON CENTRE HOSPITALIER INTERCOMMUNAL EURE SEINE;5 RUE DR BURNET;27200;VERNON
CENTRE HOSPITALIER CHARTRES LOUIS PASTEUR LE COUDRAY;4 RUE CLAUDE BERNARD;28630;LE COUDRAY
CENTRE HOSPITALIER CHARTRES LOUIS PASTEUR LE COUDRAY;4 RUE CLAUDE BERNARD;28630;LE COUDRAY
CENTRE HOSPITALIER CHARTRES LOUIS PASTEUR LE COUDRAY;4 RUE CLAUDE BERNARD;28630;LE COUDRAY
CENTRE HOSPITALIER CHARTRES LOUIS PASTEUR LE COUDRAY;4 RUE CLAUDE BERNARD;28630;LE COUDRAY
CENTRE HOSPITALIER CHARTRES LOUIS PASTEUR LE COUDRAY;4 RUE CLAUDE BERNARD;28630;LE COUDRAY
CENTRE HOSPITALIER DREUX;44 AVENUE PRESIDENT J F KENNEDY;28107;DREUX CEDEX
CENTRE HOSPITALIER DREUX;44 AVENUE PRESIDENT J F KENNEDY;28107;DREUX CEDEX
CENTRE HOSPITALIER DREUX;44 AVENUE PRESIDENT J F KENNEDY;28107;DREUX CEDEX
CENTRE HOSPITALIER DREUX;44 AVENUE PRESIDENT J F KENNEDY;28107;DREUX CEDEX
CENTRE HOSPITALIER DREUX;44 AVENUE PRESIDENT J F KENNEDY;28107;DREUX CEDEX
CENTRE HOSPITALIER COMMINGES PYRENEES;ROUTE DE SAINT PLANCARD;31800;ST GAUDENS
CENTRE HOSPITALIER COMMINGES PYRENEES;ROUTE DE SAINT PLANCARD;31800;ST GAUDENS
CENTRE HOSPITALIER COMMINGES PYRENEES;ROUTE DE SAINT PLANCARD;31800;ST GAUDENS
CENTRE HOSPITALIER COMMINGES PYRENEES;ROUTE DE SAINT PLANCARD;31800;ST GAUDENS
CENTRE HOSPITALIER COMMINGES PYRENEES;ROUTE DE SAINT PLANCARD;31800;ST GAUDENS
CENTRE HOSPITALIER COMMINGES PYRENEES;ROUTE DE SAINT PLANCARD;31800;ST GAUDENS
HOPITAUX MERE ENFANTS CHU TLSE;330 AVENUE DE GRANDE BRETAGNE;31059;TOULOUSE CEDEX 9
HOPITAL LARREY CHU TOULOUSE;24 CHEMIN DE POUVOURVILLE;31059;TOULOUSE CEDEX 9
HOPITAL DE PURPAN CHU TOULOUSE;PLACE DU DOCTEUR BAYLAC;31300;TOULOUSE
HOPITAL DE PURPAN CHU TOULOUSE;PLACE DU DOCTEUR BAYLAC;31300;TOULOUSE
HOPITAL DE PURPAN CHU TOULOUSE;PLACE DU DOCTEUR BAYLAC;31300;TOULOUSE
HOPITAL DE PURPAN CHU TOULOUSE;PLACE DU DOCTEUR BAYLAC;31300;TOULOUSE
HOPITAL DE RANGUEIL CHU TOULOUSE;AVENUE PROFESSEUR JEAN POULHES;31059;TOULOUSE CEDEX 9
HOPITAL DE RANGUEIL CHU TOULOUSE;AVENUE PROFESSEUR JEAN POULHES;31059;TOULOUSE CEDEX 9
HOPITAL DE RANGUEIL CHU TOULOUSE;AVENUE PROFESSEUR JEAN POULHES;31059;TOULOUSE CEDEX 9
HOPITAL DE RANGUEIL CHU TOULOUSE;AVENUE PROFESSEUR JEAN POULHES;31059;TOULOUSE CEDEX 9
CLINIQUE MONTBELIARD;11 AVENUE LEON BLUM;25200;MONTBELIARD
HOSPITALIA MUTUALISTE PFC;4 RUE AUGUSTE RODIN;25052;BESANCON CEDEX
HOSPITALIA MUTUALISTE PFC;4 RUE AUGUSTE RODIN;25052;BESANCON CEDEX
HOSPITALIA MUTUALISTE PDP;RUE JEAN HEBERLING;39100;DOLE
HOPITAL PRIVE D EURE ET LOIR;2 RUE ROLAND BUTHIER;28300;MAINVILLIERS
HOPITAL PRIVE D EURE ET LOIR;2 RUE ROLAND BUTHIER;28300;MAINVILLIERS
HOPITAL PRIVE D EURE ET LOIR;2 RUE ROLAND BUTHIER;28300;MAINVILLIERS
GROUPE HOSPITALIER CAREMEAU CHU NIMES;RUE DU PROFESSEUR DEBRE;30006;NIMES CEDEX
GROUPE HOSPITALIER CAREMEAU CHU NIMES;RUE DU PROFESSEUR DEBRE;30006;NIMES CEDEX
GROUPE HOSPITALIER CAREMEAU CHU NIMES;RUE DU PROFESSEUR DEBRE;30006;NIMES CEDEX
GROUPE HOSPITALIER CAREMEAU CHU NIMES;RUE DU PROFESSEUR DEBRE;30006;NIMES CEDEX
CENTRE HOSPITALIER ALES CEVENNES;AV DOCTEUR JEAN GOUBERT;30103;ALES EN CEVENNES
CENTRE HOSPITALIER ALES CEVENNES;AV DOCTEUR JEAN GOUBERT;30103;ALES EN CEVENNES
CENTRE HOSPITALIER ALES CEVENNES;AV DOCTEUR JEAN GOUBERT;30103;ALES EN CEVENNES
CENTRE HOSPITALIER ALES CEVENNES;AV DOCTEUR JEAN GOUBERT;30103;ALES EN CEVENNES
CENTRE HOSPITALIER ALES CEVENNES;AV DOCTEUR JEAN GOUBERT;30103;ALES EN CEVENNES
CENTRE HOSPITALIER LOUIS PASTEUR;AVENUE ALPHONSE DAUDET;30205;BAGNOLS SUR CEZE
CENTRE HOSPITALIER LOUIS PASTEUR;AVENUE ALPHONSE DAUDET;30205;BAGNOLS SUR CEZE
CENTRE HOSPITALIER LOUIS PASTEUR;AVENUE ALPHONSE DAUDET;30205;BAGNOLS SUR CEZE
CENTRE HOSPITALIER LOUIS PASTEUR;AVENUE ALPHONSE DAUDET;30205;BAGNOLS SUR CEZE
CENTRE HOSPITALIER LOUIS PASTEUR;AVENUE ALPHONSE DAUDET;30205;BAGNOLS SUR CEZE
CENTRE HOSPITALIER CHATEAUDUN;ROUTE DE JALLANS;28205;CHATEAUDUN CEDEX
CHRU BREST SITE HOPITAL MORVAN;5 AVENUE FOCH;29609;BREST
CHRU BREST SITE HOPITAL MORVAN;5 AVENUE FOCH;29609;BREST
CHRU BREST SITE HOPITAL DE CARHAIX;RUE DU DOCTEUR MENGUY;29835;CARHAIX PLOUGUER
CHRU BREST SITE HOPITAL CAVALE BLANCHE;BOULEVARD TANGUY PRIGENT;29209;BREST
CHRU BREST SITE HOPITAL CAVALE BLANCHE;BOULEVARD TANGUY PRIGENT;29209;BREST
CHRU BREST SITE HOPITAL CAVALE BLANCHE;BOULEVARD TANGUY PRIGENT;29209;BREST
CHRU BREST SITE HOPITAL CAVALE BLANCHE;BOULEVARD TANGUY PRIGENT;29209;BREST
CENTRE HOSPITALIER FERDINAND GRALL LANDERNEAU;1 ROUTE DE PENCRAN;29207;LANDERNEAU
CENTRE HOSPITALIER FERDINAND GRALL LANDERNEAU;1 ROUTE DE PENCRAN;29207;LANDERNEAU
CENTRE HOSPITALIER FERDINAND GRALL LANDERNEAU;1 ROUTE DE PENCRAN;29207;LANDERNEAU
CENTRE HOSPITALIER FERDINAND GRALL LANDERNEAU;1 ROUTE DE PENCRAN;29207;LANDERNEAU
CENTRE HOSPITALIER DOUARNENEZ;RUE LAENNEC;29171;DOUARNENEZ
CENTRE HOSPITALIER DOUARNENEZ;RUE LAENNEC;29171;DOUARNENEZ
CENTRE HOSPITALIER SARLAT;LE POUGET CS 80201;24206;SARLAT LA CANEDA CEDEX
POLYCLINIQUE FRANCHEVILLE;34 BOULEVARD DE VESONE;24004;PERIGUEUX CEDEX
CENTRE HOSPITALIER DE VALENCE;179 BOULEVARD MARECHAL JUIN;26953;VALENCE CEDEX
CENTRE HOSPITALIER DE VALENCE;179 BOULEVARD MARECHAL JUIN;26953;VALENCE CEDEX
CENTRE HOSPITALIER DE VALENCE;179 BOULEVARD MARECHAL JUIN;26953;VALENCE CEDEX
CENTRE HOSPITALIER DE VALENCE;179 BOULEVARD MARECHAL JUIN;26953;VALENCE CEDEX
CENTRE HOSPITALIER DE VALENCE;179 BOULEVARD MARECHAL JUIN;26953;VALENCE CEDEX
CENTRE HOSPITALIER DE VALENCE;179 BOULEVARD MARECHAL JUIN;26953;VALENCE CEDEX
CENTRE HOSPITALIER DE MONTELIMAR;QUARTIER BEAUSSERET;26216;MONTELIMAR CEDEX
CENTRE HOSPITALIER DE MONTELIMAR;QUARTIER BEAUSSERET;26216;MONTELIMAR CEDEX
CENTRE HOSPITALIER DE MONTELIMAR;QUARTIER BEAUSSERET;26216;MONTELIMAR CEDEX
CENTRE HOSPITALIER DE MONTELIMAR;QUARTIER BEAUSSERET;26216;MONTELIMAR CEDEX
CENTRE HOSPITALIER DE MONTELIMAR;QUARTIER BEAUSSERET;26216;MONTELIMAR CEDEX
CENTRE HOSPITALIER DE MONTELIMAR;QUARTIER BEAUSSERET;26216;MONTELIMAR CEDEX
CENTRE HOSPITALIER DE CREST;RUE SAINTE MARIE BP510;26401;CREST CEDEX
CENTRE HOSPITALIER DE CREST;RUE SAINTE MARIE BP510;26401;CREST CEDEX
CLINIQUE PASTEUR LANROZE;32 RUE AUGUSTE KERVERN;29229;BREST
CLINIQUE PASTEUR LANROZE;32 RUE AUGUSTE KERVERN;29229;BREST
CLINIQUE SAINT MICHEL ET SAINTE ANNE;88 RUE DE KERJESTIN;29107;QUIMPER CEDEX
CLINIQUE DU PARC;26 RUE PAUL-LOUIS COURIER;24009;PERIGUEUX CEDEX
CLINIQUE KENNEDY;AVENUE PRESIDENT J F KENNEDY;26200;MONTELIMAR
CLINIQUE KENNEDY;AVENUE PRESIDENT J F KENNEDY;26200;MONTELIMAR
CLINIQUE KENNEDY;AVENUE PRESIDENT J F KENNEDY;26200;MONTELIMAR
CLINIQUE KENNEDY;AVENUE PRESIDENT J F KENNEDY;26200;MONTELIMAR
CENTRE MEDICAL CHIRURGICAL BAIE MORLAIX;LA VIERGE NOIRE;29600;MORLAIX
HEPITAL PRIVE OCEANE;RUE DU DOCTEUR JOSEPH AUDIC;56000;VANNES
HEPITAL PRIVE OCEANE;RUE DU DOCTEUR JOSEPH AUDIC;56000;VANNES
CHU D ANGERS SITE LARREY;4 RUE LARREY;49933;ANGERS CEDEX 9
CHU D ANGERS SITE LARREY;4 RUE LARREY;49933;ANGERS CEDEX 9
CHU D ANGERS SITE LARREY;4 RUE LARREY;49933;ANGERS CEDEX 9
CHU D ANGERS SITE LARREY;4 RUE LARREY;49933;ANGERS CEDEX 9
CHU D ANGERS SITE LARREY;4 RUE LARREY;49933;ANGERS CEDEX 9
CHU D ANGERS SITE LARREY;4 RUE LARREY;49933;ANGERS CEDEX 9
CHCB SITE KERIO PONTIVY;LD KERIO;56920;NOYAL PONTIVY
CHCB SITE KERIO PONTIVY;LD KERIO;56920;NOYAL PONTIVY
CHCB SITE KERIO PONTIVY;LD KERIO;56920;NOYAL PONTIVY
CHCB SITE KERIO PONTIVY;LD KERIO;56920;NOYAL PONTIVY
CHCB SITE KERIO PONTIVY;LD KERIO;56920;NOYAL PONTIVY
CHCB SITE KERIO PONTIVY;LD KERIO;56920;NOYAL PONTIVY
CHBA SITE DE VANNES;20 BOULEVARD MAURICE GUILLAUDOT;56017;VANNES
CHBA SITE DE VANNES;20 BOULEVARD MAURICE GUILLAUDOT;56017;VANNES
CHBA SITE DE VANNES;20 BOULEVARD MAURICE GUILLAUDOT;56017;VANNES
CHBA SITE DE VANNES;20 BOULEVARD MAURICE GUILLAUDOT;56017;VANNES
CHBA SITE DE VANNES;20 BOULEVARD MAURICE GUILLAUDOT;56017;VANNES
CHBA SITE DE VANNES;20 BOULEVARD MAURICE GUILLAUDOT;56017;VANNES
CHBA SITE D AURAY;RUE DU DOCTEUR LAENNEC;56406;AURAY
CHBA SITE D AURAY;RUE DU DOCTEUR LAENNEC;56406;AURAY
CLINIQUE SAINT JOSEPH;51 RUE DE LA FOUCAUDIERE;49800;TRELAZE
CLINIQUE SAINT JOSEPH;51 RUE DE LA FOUCAUDIERE;49800;TRELAZE
CLINIQUE SAINT JOSEPH;51 RUE DE LA FOUCAUDIERE;49800;TRELAZE
CLINIQUE SAINT LEONARD;18 RUE DE BELLINIERE;49800;TRELAZE
CLINIQUE CHIRURGICAL DE LA LOIRE;RUE DES ROLLETIERES;49402;SAUMUR CEDEX
CLINIQUE CHIRURGICAL DE LA LOIRE;RUE DES ROLLETIERES;49402;SAUMUR CEDEX
CLINIQUE CHIRURGICAL DE LA LOIRE;RUE DES ROLLETIERES;49402;SAUMUR CEDEX
CENTRE HOSPITALIER DE CHOLET;1 RUE MARENGO;49325;CHOLET CEDEX
CENTRE HOSPITALIER DE CHOLET;1 RUE MARENGO;49325;CHOLET CEDEX
CENTRE HOSPITALIER DE CHOLET;1 RUE MARENGO;49325;CHOLET CEDEX
CENTRE HOSPITALIER DE CHOLET;1 RUE MARENGO;49325;CHOLET CEDEX
CENTRE HOSPITALIER DE CHOLET;1 RUE MARENGO;49325;CHOLET CEDEX
INSTITUT DE CANCEROLOGIE DE LORRAINE;6 AVENUE DE BOURGOGNE;54519;VANDOEUVRE LES NANCY CEDE
CLINIQUE LOUIS PASTEUR;7 RUE PARMENTIER;54271;ESSEY LES NANCY CEDEX
CLINIQUE LOUIS PASTEUR;7 RUE PARMENTIER;54271;ESSEY LES NANCY CEDEX
CLINIQUE JEANNE D ARC;26 RUE CHARLES VUE;54303;LUNEVILLE CEDEX
C R S SAINT LUC ABRESCHVILLER;8 RUE DU MOULIN DE FRANCE;57560;ABRESCHVILLER
CENTRE HOSPITALIER ROBERT PAX;2 RUE RENE FRANCOIS JOLY;57211;SARREGUEMINES CEDEX
CENTRE HOSPITALIER ROBERT PAX;2 RUE RENE FRANCOIS JOLY;57211;SARREGUEMINES CEDEX
CENTRE HOSPITALIER ROBERT PAX;2 RUE RENE FRANCOIS JOLY;57211;SARREGUEMINES CEDEX
CENTRE HOSPITALIER ROBERT PAX;2 RUE RENE FRANCOIS JOLY;57211;SARREGUEMINES CEDEX
POLYCLINIQUE DU PARC;AVENUE DES SABLES;49300;CHOLET
POLYCLINIQUE DU PARC;AVENUE DES SABLES;49300;CHOLET
CLINIQUE DE CHAMPAGNE CHU REIMS;1 RUE DE L'UNIVERSITE;51092;REIMS CEDEX
HOPITAL ROBERT DEBRE CHU REIMS;AVENUE DU GENERAL KOENIG;51092;REIMS CEDEX
HOPITAL ROBERT DEBRE CHU REIMS;AVENUE DU GENERAL KOENIG;51092;REIMS CEDEX
HOPITAL MAISON BLANCHE CHU REIMS;45 RUE COGNACQ JAY;51092;REIMS CEDEX
HOPITAL MAISON BLANCHE CHU REIMS;45 RUE COGNACQ JAY;51092;REIMS CEDEX
HOPITAL MAISON BLANCHE CHU REIMS;45 RUE COGNACQ JAY;51092;REIMS CEDEX
HOPITAL MAISON BLANCHE CHU REIMS;45 RUE COGNACQ JAY;51092;REIMS CEDEX
HOPITAL MAISON BLANCHE CHU REIMS;45 RUE COGNACQ JAY;51092;REIMS CEDEX
CENTRE HOSPITALIER DE CHALONS;51 RUE DU COMMANDANT DERRIEN;51005;CHALONS EN CHAMPAGNE CEDE
CENTRE HOSPITALIER DE CHALONS;51 RUE DU COMMANDANT DERRIEN;51005;CHALONS EN CHAMPAGNE CEDE
CENTRE HOSPITALIER DE CHALONS;51 RUE DU COMMANDANT DERRIEN;51005;CHALONS EN CHAMPAGNE CEDE
CENTRE HOSPITALIER D EPERNAY;137 RUE DE L'HOPITAL;51205;EPERNAY
CLINIQUE SAINT NABOR;3 RUE DE MAILLANE;57504;ST AVOLD CEDEX
CLINIQUE SAINT NABOR;3 RUE DE MAILLANE;57504;ST AVOLD CEDEX
CLINIQUE AMBROISE PARE THIONVILLE;21 ROUTE DE GUENTRANGE;57106;THIONVILLE CEDEX
POLYCLINIQUE DE COURLANCY;38 RUE DE COURLANCY;51057;REIMS CEDEX
POLYCLINIQUE DE COURLANCY;38 RUE DE COURLANCY;51057;REIMS CEDEX
POLYCLINIQUE DE COURLANCY;38 RUE DE COURLANCY;51057;REIMS CEDEX
POLYCLINIQUE SAINT ANDRE;18 RUE DE L'ECU;51052;REIMS CEDEX
POLYCLINIQUE SAINT ANDRE;18 RUE DE L'ECU;51052;REIMS CEDEX
POLYCLINIQUE DES BLEUETS;24 RUE DU COLONEL FABIEN;51069;REIMS CEDEX
POLYCLINIQUE DU DOCTEUR JEAN PRIOLLET;2 AVENUE DU GENERAL DE GAULLE;51000;CHALONS EN CHAMPAGNE
CLINIQUE D EPERNAY;10 RUE COTE LEGRIS;51206;EPERNAY CEDEX
HOPITAL CLINIQUE CLAUDE BERNARD;97 RUE CLAUDE BERNARD;57072;METZ CEDEX 03
HOPITAL CLINIQUE CLAUDE BERNARD;97 RUE CLAUDE BERNARD;57072;METZ CEDEX 03
HOPITAL CLINIQUE CLAUDE BERNARD;97 RUE CLAUDE BERNARD;57072;METZ CEDEX 03
HOPITAL CLINIQUE CLAUDE BERNARD;97 RUE CLAUDE BERNARD;57072;METZ CEDEX 03
CENTRE DE LA MAIN;47 RUE DE LA FOUCAUDIERE;49800;TRELAZE
CENTRE HOSPITALIER MARIE MADELEINE;2 RUE THERESE;57604;FORBACH CEDEX
CENTRE HOSPITALIER MARIE MADELEINE;2 RUE THERESE;57604;FORBACH CEDEX
CENTRE HOSPITALIER MARIE MADELEINE;2 RUE THERESE;57604;FORBACH CEDEX
CENTRE HOSPITALIER MARIE MADELEINE;2 RUE THERESE;57604;FORBACH CEDEX
CENTRE HOSPITALIER MARIE MADELEINE;2 RUE THERESE;57604;FORBACH CEDEX
CENTRE HOSPITALIER MARIE MADELEINE;2 RUE THERESE;57604;FORBACH CEDEX
POLYCLINIQUE DU VAL DE LOIRE;49 BOULEVARD JEROME TRESAGUET;58000;NEVERS
POLYCLINIQUE DU VAL DE LOIRE;49 BOULEVARD JEROME TRESAGUET;58000;NEVERS
CLINIQUE DE L ANJOU;9 RUE DE L'HIRONDELLE;49044;ANGERS CEDEX 01
CLINIQUE DE L ANJOU;9 RUE DE L'HIRONDELLE;49044;ANGERS CEDEX 01
CLINIQUE DE L ANJOU;9 RUE DE L'HIRONDELLE;49044;ANGERS CEDEX 01
CLINIQUE DE L ANJOU;9 RUE DE L'HIRONDELLE;49044;ANGERS CEDEX 01
CHU NANCY MATERNITE;11 RUE DU DOCTEUR HEYDENREICH;54042;NANCY CEDEX
CHU NANCY HOPITAL CENTRAL;29 AVENUE MAR.DE-LATTRE-DE-TASSIGNY;54035;NANCY CEDEX
CHU NANCY HOPITAL CENTRAL;29 AVENUE MAR.DE-LATTRE-DE-TASSIGNY;54035;NANCY CEDEX
CHU NANCY HOPITAUX DE BRABOIS;1 RUE DU MORVAN;54511;VANDOEUVRE LES NANCY CEDE
