CENTRE HOSPITALIER DE ROMILLY SEINE;AVENUE PAUL VAILLANT COUTURIER;3510
POLYCLINIQUE SAINT CLAUDE;1 BOULEVARD DU DR SCHWEITZER;1080
POLYCLINIQUE SAINT CLAUDE;1 BOULEVARD DU DR SCHWEITZER;1080
CLINIQUE DU PARC IMPERIAL;28 BOULEVARD TZAREWITCH;1993
CLINIQUE DU PARC IMPERIAL;28 BOULEVARD TZAREWITCH;1993
CLINIQUE JEANNE D ARC;7 RUE NICOLAS SABOLY;1549
HOPITAL PRIVE LA CASAMANCE;33 BOULEVARD DES FARIGOULES;4369
HOPITAL PRIVE LA CASAMANCE;33 BOULEVARD DES FARIGOULES;4369
HOPITAL PRIVE LA CASAMANCE;33 BOULEVARD DES FARIGOULES;4369
HOPITAL PRIVE LA CASAMANCE;33 BOULEVARD DES FARIGOULES;4369
CLINIQUE GENERALE DE MARIGNANE;AVENUE GENERAL R.SALAN;4419
POLYCLINIQUE MONTIER LA CELLE;17 RUE BALTET;3520
POLYCLINIQUE MONTIER LA CELLE;17 RUE BALTET;3520
POLYCLINIQUE MONTIER LA CELLE;17 RUE BALTET;3520
CENTRE HOSPITALIER CHETEAU THIERRY;ROUTE DE VERDILLY;575
CENTRE HOSPITALIER CHETEAU THIERRY;ROUTE DE VERDILLY;575
CENTRE HOSPITALIER CHETEAU THIERRY;ROUTE DE VERDILLY;575
CENTRE HOSPITALIER CHETEAU THIERRY;ROUTE DE VERDILLY;575
CLINIQUE DE VITROLLES;RUE BEL AIR B.P 16;1902
CLINIQUE DE VITROLLES;RUE BEL AIR B.P 16;1902
CLINIQUE BOUCHARD;77 RUE DU DOCTEUR ESCAT;3846
POLYCLINIQUE LE LANGUEDOC;AVENUE DE LA COTE DES ROSES;3887
POLYCLINIQUE LE LANGUEDOC;AVENUE DE LA COTE DES ROSES;3887
POLYCLINIQUE MONTREAL;ROUTE DE BRAM;3696
CLINIQUE DE L ESPERANCE;122 AVENUE DU DOCTEUR MAURICE DONAT;1990
CENTRE HOSPITALIER CARCASSONNE;1060 CHEMIN DE LA MADELEINE;3696
CENTRE HOSPITALIER CARCASSONNE;1060 CHEMIN DE LA MADELEINE;3696
CENTRE HOSPITALIER CARCASSONNE;1060 CHEMIN DE LA MADELEINE;3696
CENTRE HOSPITALIER CARCASSONNE;1060 CHEMIN DE LA MADELEINE;3696
CENTRE HOSPITALIER CARCASSONNE;1060 CHEMIN DE LA MADELEINE;3696
CENTRE HOSPITALIER CARCASSONNE;1060 CHEMIN DE LA MADELEINE;3696
CENTRE HOSPITALIER NARBONNE HOTEL DIEU;BOULEVARD DR LACROIX;3887
CENTRE HOSPITALIER NARBONNE HOTEL DIEU;BOULEVARD DR LACROIX;3887
CENTRE HOSPITALIER NARBONNE HOTEL DIEU;BOULEVARD DR LACROIX;3887
CENTRE HOSPITALIER NARBONNE HOTEL DIEU;BOULEVARD DR LACROIX;3887
CENTRE HOSPITALIER NARBONNE HOTEL DIEU;BOULEVARD DR LACROIX;3887
CENTRE HOSPITALIER NARBONNE HOTEL DIEU;BOULEVARD DR LACROIX;3887
CENTRE HOSPITALIER DE GRASSE;CHEMIN DE CLAVARY;1942
CENTRE HOSPITALIER DE GRASSE;CHEMIN DE CLAVARY;1942
CENTRE HOSPITALIER DE GRASSE;CHEMIN DE CLAVARY;1942
CENTRE HOSPITALIER DE GRASSE;CHEMIN DE CLAVARY;1942
CENTRE HOSPITALIER D ANTIBES JUAN LES PINS;107 AVENUE DE NICE;1906
CENTRE HOSPITALIER D ANTIBES JUAN LES PINS;107 AVENUE DE NICE;1906
CENTRE HOSPITALIER D ANTIBES JUAN LES PINS;107 AVENUE DE NICE;1906
CENTRE HOSPITALIER D ANTIBES JUAN LES PINS;107 AVENUE DE NICE;1906
CENTRE HOSPITALIER D ANTIBES JUAN LES PINS;107 AVENUE DE NICE;1906
CENTRE ANTOINE LACASSAGNE;33 AVENUE DE VALOMBROSE;1993
CENTRE HOSPITALIER PIERRE NOUVEAU CANNES;15 AVENUE DES BROUSSAILLES;1932
CENTRE HOSPITALIER PIERRE NOUVEAU CANNES;15 AVENUE DES BROUSSAILLES;1932
CENTRE HOSPITALIER PIERRE NOUVEAU CANNES;15 AVENUE DES BROUSSAILLES;1932
CENTRE HOSPITALIER PIERRE NOUVEAU CANNES;15 AVENUE DES BROUSSAILLES;1932
CENTRE HOSPITALIER PIERRE NOUVEAU CANNES;15 AVENUE DES BROUSSAILLES;1932
CENTRE HOSPITALIER PIERRE NOUVEAU CANNES;15 AVENUE DES BROUSSAILLES;1932
CHU DE NICE HOPITAL SAINT ROCH;5 RUE PIERRE DEVOLUY;1993
HOPITAL EUROPEEN;RUE DESIREE CLARY;3846
HOPITAL EUROPEEN;RUE DESIREE CLARY;3846
HOPITAL EUROPEEN;RUE DESIREE CLARY;3846
HOPITAL EUROPEEN;RUE DESIREE CLARY;3846
CLINIQUE CHANTECLER;240 AVENUE DES POILUS;3846
POLYCLINIQUE DU PARC RAMBOT PROVENCALE;67 COURS GAMBETTA;4357
POLYCLINIQUE DU PARC RAMBOT PROVENCALE;67 COURS GAMBETTA;4357
POLYCLINIQUE DU PARC RAMBOT;2 AVENUE DU DOCTEUR AURIENTIS;4357
POLYCLINIQUE DU PARC RAMBOT;2 AVENUE DU DOCTEUR AURIENTIS;4357
POLYCLINIQUE DU PARC RAMBOT;2 AVENUE DU DOCTEUR AURIENTIS;4357
MATERNITE CATHOLIQUE PROVENCE L ETOILE;ROUTE DEPARTEMENTALE 14;35853
CENTRE HOSPITALIER LEZIGNAN CORBIERES;BOULEVARD PASTEUR;3829
POLYCLINIQUE LA PERGOLA;75 ALLEE DES AILES;1525
CHU DE NICE HOPITAL PASTEUR;30 AVENUE DE LA VOIE ROMAINE;1993
CHU DE NICE HOPITAL PASTEUR;30 AVENUE DE LA VOIE ROMAINE;1993
CHU DE NICE HOPITAL PASTEUR;30 AVENUE DE LA VOIE ROMAINE;1993
CHU DE NICE HOPITAL PASTEUR;30 AVENUE DE LA VOIE ROMAINE;1993
CHU DE NICE HOPITAL PASTEUR;30 AVENUE DE LA VOIE ROMAINE;1993
CHU DE NICE HOPITAL DE CIMIEZ;4 AVENUE VICTORIA;1993
CHU DE NICE HOPITAL DE CIMIEZ;4 AVENUE VICTORIA;1993
CHU DE NICE HOPITAL DE L ARCHET;151 ROUTE ST ANTOINE DE GINESTIERE;1993
CHU DE NICE HOPITAL DE L ARCHET;151 ROUTE ST ANTOINE DE GINESTIERE;1993
CHU DE NICE HOPITAL DE L ARCHET;151 ROUTE ST ANTOINE DE GINESTIERE;1993
CHU DE NICE HOPITAL DE L ARCHET;151 ROUTE ST ANTOINE DE GINESTIERE;1993
CHU DE NICE HOPITAL DE L ARCHET;151 ROUTE ST ANTOINE DE GINESTIERE;1993
CHU DE NICE HOPITAL DE L ARCHET;151 ROUTE ST ANTOINE DE GINESTIERE;1993
HOPITAL PRIVE SAINT FRANCOIS;8 RUE AMBROISE CROIZAT;1316
HOPITAL PRIVE SAINT FRANCOIS;8 RUE AMBROISE CROIZAT;1316
INSTITUT ARNAULT TZANCK SAINT LAURENT VAR;AVENUE DU DR MAURICE DONAT;2031
INSTITUT ARNAULT TZANCK SAINT LAURENT VAR;AVENUE DU DR MAURICE DONAT;2031
INSTITUT ARNAULT TZANCK SAINT LAURENT VAR;AVENUE DU DR MAURICE DONAT;2031
INSTITUT ARNAULT TZANCK SAINT LAURENT VAR;AVENUE DU DR MAURICE DONAT;2031
CENTRE HOSPITALIER MOULINS YZEURE;10 AVENUE DU GENERAL DE GAULLE;879
CENTRE HOSPITALIER MOULINS YZEURE;10 AVENUE DU GENERAL DE GAULLE;879
CENTRE HOSPITALIER MOULINS YZEURE;10 AVENUE DU GENERAL DE GAULLE;879
CENTRE HOSPITALIER MOULINS YZEURE;10 AVENUE DU GENERAL DE GAULLE;879
CENTRE HOSPITALIER DE MONTLUCON;18 AVENUE DU 8 MAI 1945;1401
CENTRE HOSPITALIER DE MONTLUCON;18 AVENUE DU 8 MAI 1945;1401
CENTRE HOSPITALIER DE MONTLUCON;18 AVENUE DU 8 MAI 1945;1401
CENTRE HOSPITALIER DE MONTLUCON;18 AVENUE DU 8 MAI 1945;1401
CENTRE HOSPITALIER JACQUES LACARIN VICHY;BOULEVARD DENIERE;1525
CENTRE HOSPITALIER JACQUES LACARIN VICHY;BOULEVARD DENIERE;1525
CENTRE HOSPITALIER JACQUES LACARIN VICHY;BOULEVARD DENIERE;1525
CENTRE HOSPITALIER JACQUES LACARIN VICHY;BOULEVARD DENIERE;1525
CENTRE HOSPITALIER LA PALMOSA DE MENTON;2 RUE ANTOINE PEGLION;1988
CLINIQUE AXIUM;21 AVENUE ALFRED CAPUS;4357
CENTRE HOSPITALIER DE MILLAU;265 BOULEVARD ACHILLE SOUQUES;4200
CENTRE HOSPITALIER DE MILLAU;265 BOULEVARD ACHILLE SOUQUES;4200
CENTRE HOSPITALIER DE SAINT AFFRIQUE;88 AVENUE DR LUCIEN GALTIER;4263
POLYCLINIQUE SAINT ODILON;32 AVENUE ETIENNE SORREL;879
CLINIQUE TOUTES AURES;AVENUE DES SAVELS;1627
CLINIQUE DU VIVARAIS;55 RUE GEORGES COUDERC;1543
CLINIQUE DU VIVARAIS;55 RUE GEORGES COUDERC;1543
CLINIQUE DES CEVENNES;122 AVENUE FERDINAND JANVIER;2081
CLINIQUE PASTEUR;294 BOULEVARD CHARLES DE GAULLE;2170
CLINIQUE PASTEUR;294 BOULEVARD CHARLES DE GAULLE;2170
CLINIQUE GENERALE VALENCE;15 RUE JACQUES DELPEUCH;5654
CLINIQUE GENERALE VALENCE;15 RUE JACQUES DELPEUCH;5654
CLINIQUE GENERALE VALENCE;15 RUE JACQUES DELPEUCH;5654
HOPITAL SAINT JOSEPH;26 BOULEVARD DE LOUVAIN;3846
HOPITAL SAINT JOSEPH;26 BOULEVARD DE LOUVAIN;3846
HOPITAL SAINT JOSEPH;26 BOULEVARD DE LOUVAIN;3846
HOPITAL SAINT JOSEPH;26 BOULEVARD DE LOUVAIN;3846
HOPITAL SAINT JOSEPH;26 BOULEVARD DE LOUVAIN;3846
CENTRE HOSPITALIER PRINCESSE GRACE;AVENUE PASTEUR;35853
CENTRE HOSPITALIER PRINCESSE GRACE;AVENUE PASTEUR;35853
CENTRE DE REEDUCATION AVICENNE;7 RUE DE SCHWANDORF;12816
CENTRE DE REEDUCATION AVICENNE;7 RUE DE SCHWANDORF;12816
CENTRE DE REEDUCATION AVICENNE;7 RUE DE SCHWANDORF;12816
CENTRE DE REEDUCATION AVICENNE;7 RUE DE SCHWANDORF;12816
CENTRE DE REEDUCATION AVICENNE;7 RUE DE SCHWANDORF;12816
CENTRE DE CARDIOLOGIE DU PAYS BASQUE;13 AVENUE DE L'INTERNE JACQUES LOEB;25521
CENTRE DE CARDIOLOGIE DU PAYS BASQUE;13 AVENUE DE L'INTERNE JACQUES LOEB;25521
CENTRE HOSPITALIER DE MANOSQUE;RUE AUGUSTE GIRARD;1627
CENTRE HOSPITALIER DE MANOSQUE;RUE AUGUSTE GIRARD;1627
CENTRE HOSPITALIER DE MANOSQUE;RUE AUGUSTE GIRARD;1627
CENTRE HOSPITALIER DE MANOSQUE;RUE AUGUSTE GIRARD;1627
CENTRE HOSPITALIER DE MANOSQUE;RUE AUGUSTE GIRARD;1627
HOPITAL MANCHESTER CENTRE HOSPITALIER CHARLEVILLE;45 AVENUE DE MANCHESTER;2509
HOPITAL MANCHESTER CENTRE HOSPITALIER CHARLEVILLE;45 AVENUE DE MANCHESTER;2509
HOPITAL MANCHESTER CENTRE HOSPITALIER CHARLEVILLE;45 AVENUE DE MANCHESTER;2509
HOPITAL MANCHESTER CENTRE HOSPITALIER CHARLEVILLE;45 AVENUE DE MANCHESTER;2509
HOPITAL MANCHESTER CENTRE HOSPITALIER CHARLEVILLE;45 AVENUE DE MANCHESTER;2509
CLINIQUE CONVERT;62 AVENUE DE JASSERON;50
CLINIQUE CONVERT;62 AVENUE DE JASSERON;50
CLINIQUE CONVERT;62 AVENUE DE JASSERON;50
CLINIQUE CONVERT;62 AVENUE DE JASSERON;50
CLINIQUE CONVERT;62 AVENUE DE JASSERON;50
CENTRE HOSPIT GENERAL DIGNE LES BAINS;QUARTIER SAINT CHRISTOPHE;1592
CENTRE HOSPIT GENERAL DIGNE LES BAINS;QUARTIER SAINT CHRISTOPHE;1592
CENTRE HOSPIT GENERAL DIGNE LES BAINS;QUARTIER SAINT CHRISTOPHE;1592
CENTRE HOSPIT GENERAL DIGNE LES BAINS;QUARTIER SAINT CHRISTOPHE;1592
CENTRE HOSPITALIER DES ESCARTONS DE BRIANCON;24 AVENUE ADRIEN DAURELLE;1757
CENTRE HOSPITALIER DES ESCARTONS DE BRIANCON;24 AVENUE ADRIEN DAURELLE;1757
CENTRE HOSPITALIER DES VALS D ARDECHE;2 AVENUE PASTEUR;2253
CENTRE HOSPITALIER DES VALS D ARDECHE;2 AVENUE PASTEUR;2253
CENTRE HOSPITALIER DES VALS D ARDECHE;2 AVENUE PASTEUR;2253
CENTRE HOSPITALIER DES VALS D ARDECHE;2 AVENUE PASTEUR;2253
CENTRE HOSPITALIER DES VALS D ARDECHE;2 AVENUE PASTEUR;2253
CENTRE HOSPITALIER POLE DE SANTE DE LUNEL;AVENUE DE MAUGUIO;4275
CLINIQUE BEAU SOLEIL;119 AVENUE DE LODEVE;5920
CLINIQUE BEAU SOLEIL;119 AVENUE DE LODEVE;5920
CLINIQUE BEAU SOLEIL;119 AVENUE DE LODEVE;5920
CLINIQUE BEAU SOLEIL;119 AVENUE DE LODEVE;5920
CLINIQUE SAINT FRANCOIS;22 AVENUE MARCEL LEMOINE;1768
CLINIQUE SAINT FRANCOIS;22 AVENUE MARCEL LEMOINE;1768
CLINIQUE MEDIPOLE GARONNE;45 RUE DE GIRONIS;12067
CLINIQUE DES CEDRES;CHATEAU D ALLIEZ;11667
HOPITAL JOSEPH DUCUING;15 RUE VARSOVIE;12067
HOPITAL JOSEPH DUCUING;15 RUE VARSOVIE;12067
HOPITAL JOSEPH DUCUING;15 RUE VARSOVIE;12067
MAISON DE SANTE MARIE GALENE;30 RUE KLEBER;12586
MAISON DE SANTE MARIE GALENE;30 RUE KLEBER;12586
M S P BX BAGATELLE;201 RUE ROBESPIERRE;13081
M S P BX BAGATELLE;201 RUE ROBESPIERRE;13081
HOPITAL XAVIER ARNOZAN CHU;AVENUE DU HAUT LEVEQUE;12888
HOPITAL XAVIER ARNOZAN CHU;AVENUE DU HAUT LEVEQUE;12888
HOPITAL XAVIER ARNOZAN CHU;AVENUE DU HAUT LEVEQUE;12888
HOPITAL XAVIER ARNOZAN CHU;AVENUE DU HAUT LEVEQUE;12888
HOPITAL SAINT ANDRE CHU;1 RUE JEAN BURGUET;12586
HOPITAL SAINT ANDRE CHU;1 RUE JEAN BURGUET;12586
HOPITAL SAINT ANDRE CHU;1 RUE JEAN BURGUET;12586
HOPITAL SAINT ANDRE CHU;1 RUE JEAN BURGUET;12586
GROUPE HOSPITALIER PELLEGRIN CHU;PLACE AMELIE RABA LEON;12586
GROUPE HOSPITALIER PELLEGRIN CHU;PLACE AMELIE RABA LEON;12586
GROUPE HOSPITALIER PELLEGRIN CHU;PLACE AMELIE RABA LEON;12586
GROUPE HOSPITALIER PELLEGRIN CHU;PLACE AMELIE RABA LEON;12586
GROUPE HOSPITALIER PELLEGRIN CHU;PLACE AMELIE RABA LEON;12586
HOPITAL HAUT LEVEQUE CHU;AVENUE MAGELLAN;12888
HOPITAL HAUT LEVEQUE CHU;AVENUE MAGELLAN;12888
HOPITAL HAUT LEVEQUE CHU;AVENUE MAGELLAN;12888
HOPITAL HAUT LEVEQUE CHU;AVENUE MAGELLAN;12888
CENTRE HOSPITALIER D ARCACHON;AVENUE JEAN HAMEAU;13088
CENTRE HOSPITALIER D ARCACHON;AVENUE JEAN HAMEAU;13088
CENTRE HOSPITALIER D ARCACHON;AVENUE JEAN HAMEAU;13088
CENTRE HOSPITALIER D ARCACHON;AVENUE JEAN HAMEAU;13088
CENTRE HOSPIT R BOULIN LIBOURNE;112 RUE DE LA MARNE;12816
CENTRE HOSPIT R BOULIN LIBOURNE;112 RUE DE LA MARNE;12816
CENTRE HOSPIT R BOULIN LIBOURNE;112 RUE DE LA MARNE;12816
CENTRE HOSPIT R BOULIN LIBOURNE;112 RUE DE LA MARNE;12816
CENTRE HOSPIT R BOULIN LIBOURNE;112 RUE DE LA MARNE;12816
CENTRE HOSPIT R BOULIN LIBOURNE;112 RUE DE LA MARNE;12816
HOPITAL GARDEROSE;70 RUE REAUX;12816
HOPITAL GARDEROSE;70 RUE REAUX;12816
CLINIQUE SAINT GATIEN TOURS;2 PLACE DE LA CATHEDRALE;3820
CLINIQUE SAINT GATIEN TOURS;2 PLACE DE LA CATHEDRALE;3820
CLINIQUE SAINT GATIEN TOURS;2 PLACE DE LA CATHEDRALE;3820
CLINIQUE DE L ALLIANCE SAINT CYR LOIRE;1 BOULEVARD ALFRED NOBEL;14258
CLINIQUE DE L ALLIANCE SAINT CYR LOIRE;1 BOULEVARD ALFRED NOBEL;14258
CLINIQUE DE L ALLIANCE SAINT CYR LOIRE;1 BOULEVARD ALFRED NOBEL;14258
CLINIQUE DE L ALLIANCE SAINT CYR LOIRE;1 BOULEVARD ALFRED NOBEL;14258
CHRU BRETONNEAU TOURS;2 BOULEVARD TONNELE;3820
CHRU BRETONNEAU TOURS;2 BOULEVARD TONNELE;3820
CHRU BRETONNEAU TOURS;2 BOULEVARD TONNELE;3820
CHRU BRETONNEAU TOURS;2 BOULEVARD TONNELE;3820
CHRU BRETONNEAU TOURS;2 BOULEVARD TONNELE;3820
CHRU BRETONNEAU TOURS;2 BOULEVARD TONNELE;3820
CHRU TROUSSEAU CHAMBRAY;AVENUE DE LA REPUBLIQUE;14099
CHRU TROUSSEAU CHAMBRAY;AVENUE DE LA REPUBLIQUE;14099
CHRU TROUSSEAU CHAMBRAY;AVENUE DE LA REPUBLIQUE;14099
CHRU TROUSSEAU CHAMBRAY;AVENUE DE LA REPUBLIQUE;14099
CHRU TROUSSEAU CHAMBRAY;AVENUE DE LA REPUBLIQUE;14099
CHRU TROUSSEAU CHAMBRAY;AVENUE DE LA REPUBLIQUE;14099
CHIC CHETEAU RENAULT HEP DR J DELANEAU;37 BOULEVARD JULES JORAN;14112
CHIC AMBOISE HEPITAL ROBERT DEBRE;RUE DES URSULINES;14057
CHIC AMBOISE HEPITAL ROBERT DEBRE;RUE DES URSULINES;14057
CHIC AMBOISE HEPITAL ROBERT DEBRE;RUE DES URSULINES;14057
POLYCLINIQUE DE GASCOGNE;55 AVENUE SAMBRE ET MEUSE;741
CENTRE HOSPITALIER BROUSSAIS SAINT MALO;1 RUE DE LA MARNE;13740
CENTRE HOSPITALIER BROUSSAIS SAINT MALO;1 RUE DE LA MARNE;13740
CENTRE HOSPITALIER BROUSSAIS SAINT MALO;1 RUE DE LA MARNE;13740
CENTRE HOSPITALIER BROUSSAIS SAINT MALO;1 RUE DE LA MARNE;13740
CENTRE HOSPITALIER BROUSSAIS SAINT MALO;1 RUE DE LA MARNE;13740
CENTRE HOSPITALIER BROUSSAIS SAINT MALO;1 RUE DE LA MARNE;13740
CENTRE HOSPITALIER FOUGERES;133 RUE DE LA FORET;8481
CENTRE HOSPITALIER FOUGERES;133 RUE DE LA FORET;8481
CENTRE HOSPITALIER FOUGERES;133 RUE DE LA FORET;8481
CENTRE HOSPITALIER FOUGERES;133 RUE DE LA FORET;8481
CENTRE HOSPITALIER FOUGERES;133 RUE DE LA FORET;8481
CENTRE HOSPITALIER DE REDON;8 AVENUE ETIENNE GASCON;1579
CENTRE HOSPITALIER DE REDON;8 AVENUE ETIENNE GASCON;1579
CENTRE HOSPITALIER DE REDON;8 AVENUE ETIENNE GASCON;1579
CENTRE HOSPITALIER DE REDON;8 AVENUE ETIENNE GASCON;1579
CENTRE HOSPITALIER VITRE;30 ROUTE RENNES;13500
CENTRE HOSPITALIER VITRE;30 ROUTE RENNES;13500
CENTRE HOSPITALIER VITRE;30 ROUTE RENNES;13500
CENTRE HOSPITALIER VITRE;30 ROUTE RENNES;13500
CENTRE HOSPITALIER VITRE;30 ROUTE RENNES;13500
POLE SANTE LEONARD DE VINCI;1 AVENUE PROFESSEUR A.MINKOWSKI;14099
POLE SANTE LEONARD DE VINCI;1 AVENUE PROFESSEUR A.MINKOWSKI;14099
POLE SANTE LEONARD DE VINCI;1 AVENUE PROFESSEUR A.MINKOWSKI;14099
POLE SANTE LEONARD DE VINCI;1 AVENUE PROFESSEUR A.MINKOWSKI;14099
POLE SANTE LEONARD DE VINCI;1 AVENUE PROFESSEUR A.MINKOWSKI;14099
ETPUBLICSANTEDELOMAGNESITEDEFLEURANCE;RUE SAINT LAURENT;12241
CENTRE HOSPITALIER D AUCH;ROUTE DE TARBES;741
CENTRE HOSPITALIER D AUCH;ROUTE DE TARBES;741
CENTRE HOSPITALIER D AUCH;ROUTE DE TARBES;741
CENTRE HOSPITALIER D AUCH;ROUTE DE TARBES;741
CENTRE HOSPITALIER I EX H L DE LOMBEZ SAMATAN;1 RUE DES RELIGIEUSES;12319
CHP SAINT GREGOIRE;6 BOULEVARD DE LA BOUTIERE;6018
CHP SAINT GREGOIRE;6 BOULEVARD DE LA BOUTIERE;6018
CHP SAINT GREGOIRE;6 BOULEVARD DE LA BOUTIERE;6018
CHP SAINT GREGOIRE;6 BOULEVARD DE LA BOUTIERE;6018
CHP SAINT GREGOIRE;6 BOULEVARD DE LA BOUTIERE;6018
CLINIQUE DE LA COTE D EMERAUDE;1 RUE DE LA MAISON NEUVE;13740
HOPITAL NORD;BOULEVARD DE LA CHANTOURNE;14491
HOPITAL NORD;BOULEVARD DE LA CHANTOURNE;14491
HOPITAL NORD;BOULEVARD DE LA CHANTOURNE;14491
HOPITAL NORD;BOULEVARD DE LA CHANTOURNE;14491
HOPITAL NORD;BOULEVARD DE LA CHANTOURNE;14491
HOPITAL NORD;BOULEVARD DE LA CHANTOURNE;14491
HOPITAL NORD;BOULEVARD DE LA CHANTOURNE;14491
HOPITAL SUD;AVENUE KIMBERLEY;14461
HOPITAL SUD;AVENUE KIMBERLEY;14461
CLINIQUE MUTUALISTE DU MEDOC;64 RUE ARISTIDE BRIAND;12813
CLINIQUE MUTUALISTE DE PESSAC;46 AVENUE DU DR ALBERT SCHWEITZER;12888
CENTRE HOSPITALIER DU CHINONAIS;28 ROUTE DEPARTEMENTALE 751;14254
CENTRE HOSPITALIER DU CHINONAIS;28 ROUTE DEPARTEMENTALE 751;14254
CLINIQUE D ARCACHON;AVENUE JEAN HAMEAU;13088
POLYCLINIQUE BORDEAUX RIVE DROITE;24 RUE DES CAVAILLES;12822
POLYCLINIQUE BORDEAUX RIVE DROITE;24 RUE DES CAVAILLES;12822
POLYCLINIQUE BORDEAUX CAUDERAN;19 RUE JUDE;12586
POLYCLINIQUE BORDEAUX CAUDERAN;19 RUE JUDE;12586
POLYCLINIQUE SAINT PRIVAT;RUE DE LA MARGERIDE;13152
POLYCLINIQUE SAINT PRIVAT;RUE DE LA MARGERIDE;13152
CLINIQUE DU DOCTEUR JEAN CAUSSE;3 AVENUE TRAVERSE DE BEZIERS;4630
POLYCLINIQUE PASTEUR;3 RUE PASTEUR;13318
HOPITAL PRIVE SEVIGNE;3 RUE DU CHENE GERMAIN;13511
HOPITAL PRIVE SEVIGNE;3 RUE DU CHENE GERMAIN;13511
POLYCLINIQUE BORDEAUX NORD AQUITAINE;15 RUE CLAUDE BOUCHER;12586
POLYCLINIQUE BORDEAUX NORD AQUITAINE;15 RUE CLAUDE BOUCHER;12586
POLYCLINIQUE BORDEAUX NORD AQUITAINE;15 RUE CLAUDE BOUCHER;12586
POLYCLINIQUE BORDEAUX NORD AQUITAINE;15 RUE CLAUDE BOUCHER;12586
POLYCLINIQUE BORDEAUX TONDU;143 RUE DU TONDU;12586
CLINIQUE SAINT JEAN;36 AVENUE BOUISSON BERTRAND;5920
CLINIQUE SAINT JEAN;36 AVENUE BOUISSON BERTRAND;5920
CLINIQUE DU PARC;50 RUE E COMBES QUAR DES GUILHEM;13172
CLINIQUE CLEMENTVILLE;25 RUE DE CLEMENTVILLE;5920
CLINIQUE CLEMENTVILLE;25 RUE DE CLEMENTVILLE;5920
CLINIQUE CLEMENTVILLE;25 RUE DE CLEMENTVILLE;5920
POLYCLINIQUE SAINT ROCH;43 RUE DU FAUBOURG ST JAUMES;5920
POLYCLINIQUE SAINT ROCH;43 RUE DU FAUBOURG ST JAUMES;5920
CLINIQUE VIA DOMITIA POLE DE SANTE;CHEMIN DES ALICANTES;4275
POLYCLINIQUE SAINTE THERESE;6 QUAI MAS DE COULET;13420
POLYCLINIQUE SAINTE THERESE;6 QUAI MAS DE COULET;13420
POLYCLINIQUE SAINTE THERESE;6 QUAI MAS DE COULET;13420
CLINIQUE DU MILLENAIRE;220 BOULEVARD PENELOPE;5920
CLINIQUE DU MILLENAIRE;220 BOULEVARD PENELOPE;5920
CLINIQUE DU MILLENAIRE;220 BOULEVARD PENELOPE;5920
CLINIQUE DU MILLENAIRE;220 BOULEVARD PENELOPE;5920
CLINIQUE MUTUALISTE LA SAGESSE;4 PLACE ST-GUENOLE;634
CLINIQUE MUTUALISTE LA SAGESSE;4 PLACE ST-GUENOLE;634
CENTRE HOSPITALIER LUCIEN HUSSEL VIENNE;;5039
CENTRE HOSPITALIER LUCIEN HUSSEL VIENNE;;5039
CENTRE HOSPITALIER LUCIEN HUSSEL VIENNE;;5039
CENTRE HOSPITALIER LUCIEN HUSSEL VIENNE;;5039
CENTRE HOSPITALIER LUCIEN HUSSEL VIENNE;;5039
CENTRE HOSPITALIER LUCIEN HUSSEL VIENNE;;5039
CENTRE HOSPITALIER DE VOIRON;14 ROUTE DES GORGES;14848
CENTRE HOSPITALIER DE VOIRON;14 ROUTE DES GORGES;14848
CENTRE HOSPITALIER DE VOIRON;14 ROUTE DES GORGES;14848
CENTRE HOSPITALIER DE VOIRON;14 ROUTE DES GORGES;14848
CENTRE HOSPITALIER DE VOIRON;14 ROUTE DES GORGES;14848
CENTRE HOSPITALIER DE VOIRON;14 ROUTE DES GORGES;14848
CHRU RENNES SITE PONTCHAILLOU;RUE HENRI LE GUILLOUX;634
CHRU RENNES SITE PONTCHAILLOU;RUE HENRI LE GUILLOUX;634
CHRU RENNES SITE PONTCHAILLOU;RUE HENRI LE GUILLOUX;634
CHRU RENNES SITE PONTCHAILLOU;RUE HENRI LE GUILLOUX;634
CHRU RENNES SITE PONTCHAILLOU;RUE HENRI LE GUILLOUX;634
CHRU RENNES SITE HOPITAL SUD;16 BOULEVARD DE BULGARIE;634
CHRU RENNES SITE HOPITAL SUD;16 BOULEVARD DE BULGARIE;634
CHRU RENNES SITE HOPITAL SUD;16 BOULEVARD DE BULGARIE;634
CHRU RENNES SITE HOPITAL SUD;16 BOULEVARD DE BULGARIE;634
CHRU RENNES SITE HOPITAL SUD;16 BOULEVARD DE BULGARIE;634
CHRU RENNES SITE HOPITAL SUD;16 BOULEVARD DE BULGARIE;634
CLINIQUE SAINT LOUIS;PLACE JOSEPH BOUDOURESQUES;13226
CLINIQUE SAINT LOUIS;PLACE JOSEPH BOUDOURESQUES;13226
POLYCLINIQUE CHAMPEAU;32 AVENUE ENSEIGNE ALBERTINI;13147
POLYCLINIQUE CHAMPEAU;32 AVENUE ENSEIGNE ALBERTINI;13147
HOPITAL SAINT CLAIR HBT SETE;BOULEVARD CAMILLE BLANC;13420
HOPITAL SAINT CLAIR HBT SETE;BOULEVARD CAMILLE BLANC;13420
HOPITAL SAINT CLAIR HBT SETE;BOULEVARD CAMILLE BLANC;13420
